Time America/New_York UTC-04:00,Level (Stage) (ft),Flow Rate (ft3/s),Total Rain (in),Level (Stage) (ft),Discharge Volume (ft3),Flow Rate (ft3/s),Total Rain (in)
7/24/2020 16:30,2.48,0,22.02,2.13,535053,0,492.93
7/24/2020 16:45,2.49,0,22.02,2.12,535053,0,492.93
7/24/2020 17:00,2.48,0,22.01,2.13,535053,0,492.93
7/24/2020 17:15,2.49,0,22.01,2.13,535053,0,492.93
7/24/2020 17:30,2.49,0,22.01,2.13,535053,0,492.93
7/24/2020 17:45,2.49,0,22.01,2.13,535053,0,492.93
7/24/2020 18:00,2.49,0,22.01,2.13,535053,0,492.93
7/24/2020 18:15,2.49,0,22.01,2.13,535053,0,492.93
7/24/2020 18:30,2.49,0,22.01,2.13,535053,0,492.93
7/24/2020 18:45,2.49,0,22.01,2.13,535053,0,492.93
7/24/2020 19:00,2.49,0,22.01,2.13,535053,0,492.93
7/24/2020 19:15,2.49,0,21.98,2.13,535053,0,492.93
7/24/2020 19:30,2.5,0,21.98,2.13,535053,0,492.93
7/24/2020 19:45,2.49,0,21.98,2.13,535053,0,492.93
7/24/2020 20:00,2.5,0,21.98,2.13,535053,0,492.93
7/24/2020 20:15,2.5,0,21.98,2.13,535053,0,492.93
7/24/2020 20:30,2.5,0,21.98,2.13,535053,0,492.93
7/24/2020 20:45,2.5,0,21.98,2.14,535053,0,492.93
7/24/2020 21:00,2.5,0,21.98,2.14,535053,0,492.93
7/24/2020 21:15,2.5,0,21.98,2.14,535053,0,492.93
7/24/2020 21:30,2.5,0,21.98,2.14,535053,0,492.93
7/24/2020 21:45,2.51,0,21.98,2.14,535053,0,492.93
7/24/2020 22:00,2.57,0,21.98,2.22,535053,0,492.91
7/24/2020 22:15,2.6,0,21.58,2.25,535053,0,492.58
7/24/2020 22:30,2.61,0,21.09,2.26,535053,0,492.57
7/24/2020 22:45,2.63,0,21.09,2.27,535053,0,492.55
7/24/2020 23:00,2.63,0,21.09,2.28,535053,0,492.55
7/24/2020 23:15,2.64,0,21.09,2.28,535053,0,492.55
7/24/2020 23:30,2.65,0,21.09,2.29,535053,0,492.55
7/24/2020 23:45,2.65,0,21.09,2.29,535053,0,492.55
7/25/2020 0:00,2.65,0,21.09,2.3,535053,0,492.55
7/25/2020 0:15,2.66,0,21.09,2.3,535053,0,492.55
7/25/2020 0:30,2.66,0,21.09,2.3,535053,0,492.55
7/25/2020 0:45,2.67,0,21.09,2.31,535053,0,492.55
7/25/2020 1:00,2.67,0,21.09,2.31,535053,0,492.55
7/25/2020 1:15,2.67,0,21.09,2.31,535053,0,492.54
7/25/2020 1:30,2.68,0,21.09,2.31,535053,0,492.54
7/25/2020 1:45,2.68,0,21.09,2.32,535053,0,492.54
7/25/2020 2:00,2.68,0,21.09,2.32,535053,0,492.54
7/25/2020 2:15,2.68,0,21.07,2.32,535053,0,492.54
7/25/2020 2:30,2.68,0,21.06,2.33,535053,0,492.54
7/25/2020 2:45,2.69,0,21.06,2.33,535053,0,492.54
7/25/2020 3:00,2.69,0,21.06,2.33,535053,0,492.54
7/25/2020 3:15,2.69,0,21.06,2.33,535053,0,492.54
7/25/2020 3:30,2.69,0,21.06,2.33,535053,0,492.54
7/25/2020 3:45,2.7,0,21.06,2.33,535053,0,492.54
7/25/2020 4:00,2.7,0,21.06,2.34,535053,0,492.54
7/25/2020 4:15,2.7,0,21.06,2.34,535053,0,492.54
7/25/2020 4:30,2.7,0,21.06,2.34,535053,0,492.54
7/25/2020 4:45,2.7,0,21.06,2.34,535053,0,492.54
7/25/2020 5:00,2.71,0,21.06,2.34,535053,0,492.54
7/25/2020 5:15,2.71,0,21.06,2.34,535053,0,492.54
7/25/2020 5:30,2.71,0,21.06,2.35,535053,0,492.54
7/25/2020 5:45,2.71,0,21.06,2.35,535053,0,492.54
7/25/2020 6:00,2.71,0,21.06,2.35,535053,0,492.54
7/25/2020 6:15,2.71,0,21.06,2.35,535053,0,492.54
7/25/2020 6:30,2.72,0,21.06,2.35,535053,0,492.54
7/25/2020 6:45,2.72,0,21.06,2.35,535053,0,492.54
7/25/2020 7:00,2.72,0,21.06,2.35,535053,0,492.54
7/25/2020 7:15,2.72,0,21.06,2.35,535053,0,492.54
7/25/2020 7:30,2.72,0,21.06,2.36,535053,0,492.54
7/25/2020 7:45,2.72,0,21.06,2.36,535053,0,492.54
7/25/2020 8:00,2.73,0,21.06,2.36,535053,0,492.54
7/25/2020 8:15,2.73,0,21.06,2.36,535053,0,492.54
7/25/2020 8:30,2.73,0,21.06,2.36,535053,0,492.54
7/25/2020 8:45,2.73,0,21.06,2.36,535053,0,492.54
7/25/2020 9:00,2.73,0,21.06,2.36,535053,0,492.54
7/25/2020 9:15,2.73,0,21.06,2.36,535053,0,492.54
7/25/2020 9:30,2.73,0,21.06,2.36,535053,0,492.54
7/25/2020 9:45,2.63,58.7,21.06,2.36,535053,0,492.54
7/25/2020 10:00,2.48,92.2,21.06,2.37,535053,0,492.54
7/25/2020 10:15,2.41,94.8,21.06,2.37,535053,0,492.54
7/25/2020 10:30,2.36,98.7,21.06,2.37,535053,0,492.54
7/25/2020 10:45,2.32,99.7,21.06,2.37,535053,0,492.54
7/25/2020 11:00,2.29,101.5,21.06,2.37,535053,0,492.54
7/25/2020 11:15,2.26,103.3,21.06,2.37,535053,0,492.54
7/25/2020 11:30,2.24,105,21.06,2.37,535053,0,492.54
7/25/2020 11:45,2.21,105,21.06,2.37,535053,0,492.54
7/25/2020 12:00,2.2,104.1,21.06,2.37,535053,0,492.54
7/25/2020 12:15,2.18,105.1,21.06,2.37,535053,0,492.54
7/25/2020 12:30,2.17,104.2,21.06,2.37,535053,0,492.54
7/25/2020 12:45,2.17,101,21.06,2.37,535053,0,492.54
7/25/2020 13:00,2.17,98.1,21.06,2.37,535053,0,492.54
7/25/2020 13:15,2.17,94.8,21.06,2.37,535053,0,492.54
7/25/2020 13:30,2.18,88.3,21.06,2.37,535053,0,492.54
7/25/2020 13:45,2.2,80.7,21.06,2.37,535053,0,492.54
7/25/2020 14:00,2.3,50.1,21.06,2.37,535053,0,492.54
7/25/2020 14:15,2.44,0,21.06,2.37,535053,0,492.54
7/25/2020 14:30,2.46,0,21.06,2.37,535053,0,492.54
7/25/2020 14:45,2.47,0,21.06,2.36,535053,0,492.54
7/25/2020 15:00,2.48,0,21.06,2.36,535053,0,492.54
7/25/2020 15:15,2.49,0,21.06,2.36,535053,0,492.54
7/25/2020 15:30,2.5,0,21.06,2.37,535053,0,492.54
7/25/2020 15:45,2.5,0,21.06,2.37,535053,0,492.54
7/25/2020 16:00,2.51,0,21.06,2.36,535053,0,492.54
7/25/2020 16:15,2.51,0,21.06,2.36,535053,0,492.54
7/25/2020 16:30,2.52,0,21.06,2.36,535053,0,492.54
7/25/2020 16:45,2.53,0,21.06,2.37,535053,0,492.51
7/25/2020 17:00,2.53,0,21.06,2.37,535053,0,492.5
7/25/2020 17:15,2.54,0,21.06,2.37,535053,0,492.49
7/25/2020 17:30,2.54,0,21.06,2.37,535053,0,492.49
7/25/2020 17:45,2.54,0,21.06,2.37,535053,0,492.49
7/25/2020 18:00,2.55,0,21.06,2.37,535053,0,492.49
7/25/2020 18:15,2.55,0,21.06,2.37,535053,0,492.49
7/25/2020 18:30,2.56,0,21.06,2.37,535053,0,492.49
7/25/2020 18:45,2.56,0,21.06,2.37,535053,0,492.49
7/25/2020 19:00,2.56,0,21.06,2.37,535053,0,492.49
7/25/2020 19:15,2.57,0,21.06,2.37,535053,0,492.49
7/25/2020 19:30,2.57,0,21.06,2.37,535053,0,492.49
7/25/2020 19:45,2.57,0,21.06,2.37,535053,0,492.49
7/25/2020 20:00,2.58,0,21.06,2.37,535053,0,492.49
7/25/2020 20:15,2.58,0,21.06,2.37,535053,0,492.49
7/25/2020 20:30,2.58,0,21.06,2.37,535053,0,492.49
7/25/2020 20:45,2.59,0,21.06,2.37,535053,0,492.49
7/25/2020 21:00,2.59,0,21.06,2.37,535053,0,492.49
7/25/2020 21:15,2.59,0,21.06,2.37,535053,0,492.49
7/25/2020 21:30,2.59,0,21.06,2.37,535053,0,492.49
7/25/2020 21:45,2.6,0,21.06,2.37,535053,0,492.49
7/25/2020 22:00,2.6,0,21.06,2.37,535053,0,492.49
7/25/2020 22:15,2.6,0,21.06,2.37,535053,0,492.49
7/25/2020 22:30,2.6,0,21.06,2.37,535053,0,492.49
7/25/2020 22:45,2.6,0,21.06,2.37,535053,0,492.49
7/25/2020 23:00,2.6,0,21.06,2.37,535053,0,492.49
7/25/2020 23:15,2.6,0,21.06,2.37,535053,0,492.49
7/25/2020 23:30,2.6,0,21.06,2.37,535053,0,492.49
7/25/2020 23:45,2.61,0,21.06,2.37,535053,0,492.49
7/26/2020 0:00,2.61,0,21.06,2.37,535053,0,492.49
7/26/2020 0:15,2.61,0,21.06,2.38,535053,0,492.49
7/26/2020 0:30,2.61,0,21.06,2.38,535053,0,492.49
7/26/2020 0:45,2.61,0,21.06,2.38,535053,0,492.49
7/26/2020 1:00,2.61,0,21.06,2.38,535053,0,492.49
7/26/2020 1:15,2.61,0,21.06,2.38,535053,0,492.49
7/26/2020 1:30,2.61,0,21.06,2.38,535053,0,492.49
7/26/2020 1:45,2.61,0,21.06,2.38,535053,0,492.49
7/26/2020 2:00,2.61,0,21.06,2.38,535053,0,492.49
7/26/2020 2:15,2.61,0,21.06,2.38,535053,0,492.49
7/26/2020 2:30,2.61,0,21.06,2.38,535053,0,492.49
7/26/2020 2:45,2.62,0,21.06,2.38,535053,0,492.49
7/26/2020 3:00,2.62,0,21.06,2.38,535053,0,492.49
7/26/2020 3:15,2.62,0,21.06,2.38,535053,0,492.49
7/26/2020 3:30,2.62,0,21.06,2.38,535053,0,492.49
7/26/2020 3:45,2.62,0,21.06,2.38,535053,0,492.49
7/26/2020 4:00,2.62,0,21.06,2.38,535053,0,492.49
7/26/2020 4:15,2.62,0,21.06,2.38,535053,0,492.49
7/26/2020 4:30,2.62,0,21.06,2.38,535053,0,492.49
7/26/2020 4:45,2.62,0,21.06,2.38,535053,0,492.49
7/26/2020 5:00,2.62,0,21.06,2.38,535053,0,492.49
7/26/2020 5:15,2.62,0,21.06,2.38,535053,0,492.49
7/26/2020 5:30,2.63,0,21.06,2.38,535053,0,492.49
7/26/2020 5:45,2.62,0,21.06,2.38,535053,0,492.49
7/26/2020 6:00,2.63,0,21.06,2.38,535053,0,492.49
7/26/2020 6:15,2.62,0,21.06,2.38,535053,0,492.49
7/26/2020 6:30,2.63,0,21.06,2.38,535053,0,492.49
7/26/2020 6:45,2.63,0,21.06,2.38,535053,0,492.49
7/26/2020 7:00,2.63,0,21.06,2.38,535053,0,492.49
7/26/2020 7:15,2.63,0,21.06,2.38,535053,0,492.49
7/26/2020 7:30,2.63,0,21.06,2.38,535053,0,492.49
7/26/2020 7:45,2.63,0,21.06,2.38,535053,0,492.49
7/26/2020 8:00,2.63,0,21.06,2.38,535053,0,492.49
7/26/2020 8:15,2.63,0,21.06,2.38,535053,0,492.49
7/26/2020 8:30,2.63,0,21.06,2.38,535053,0,492.49
7/26/2020 8:45,2.63,0,21.06,2.38,535053,0,492.49
7/26/2020 9:00,2.63,0,21.06,2.38,535053,0,492.49
7/26/2020 9:15,2.63,0,21.06,2.38,535053,0,492.49
7/26/2020 9:30,2.63,0,21.06,2.38,535053,0,492.49
7/26/2020 9:45,2.64,0,21.06,2.38,535053,0,492.49
7/26/2020 10:00,2.57,38.8,21.06,2.38,535053,0,492.49
7/26/2020 10:15,2.42,80.7,21.06,2.38,535053,0,492.49
7/26/2020 10:30,2.35,85,21.06,2.38,535053,0,492.49
7/26/2020 10:45,2.3,88,21.06,2.38,535053,0,492.49
7/26/2020 11:00,2.25,96.1,21.06,2.38,535053,0,492.49
7/26/2020 11:15,2.21,97.1,21.06,2.38,535053,0,492.49
7/26/2020 11:30,2.18,100.4,21.06,2.38,535053,0,492.49
7/26/2020 11:45,2.14,103.7,21.06,2.38,535053,0,492.49
7/26/2020 12:00,2.11,104.7,21.06,2.38,535053,0,492.49
7/26/2020 12:15,2.09,104.9,21.06,2.38,535053,0,492.49
7/26/2020 12:30,2.06,105.9,21.06,2.38,535053,0,492.49
7/26/2020 12:45,2.04,101.7,21.06,2.38,535053,0,492.49
7/26/2020 13:00,2.01,101.6,21.06,2.38,535053,0,492.49
7/26/2020 13:15,2,101.9,21.06,2.37,535053,0,492.49
7/26/2020 13:30,2.02,88.1,21.06,2.37,535053,0,492.49
7/26/2020 13:45,2.28,42,21.06,2.37,535053,0,492.49
7/26/2020 14:00,2.36,0,21.06,2.37,535053,0,492.49
7/26/2020 14:15,2.37,0,21.06,2.37,535053,0,492.49
7/26/2020 14:30,2.39,0,21.06,2.37,535053,0,492.49
7/26/2020 14:45,2.4,0,21.06,2.37,535053,0,492.49
7/26/2020 15:00,2.41,0,21.06,2.37,535053,0,492.49
7/26/2020 15:15,2.41,0,21.06,2.37,535053,0,492.49
7/26/2020 15:30,2.42,0,21.06,2.37,535053,0,492.49
7/26/2020 15:45,2.42,0,21.06,2.37,535053,0,492.49
7/26/2020 16:00,2.42,0,21.06,2.37,535053,0,492.49
7/26/2020 16:15,2.43,0,21.06,2.37,535053,0,492.49
7/26/2020 16:30,2.43,0,21.06,2.37,535053,0,492.49
7/26/2020 16:45,2.44,0,21.06,2.37,535053,0,492.49
7/26/2020 17:00,2.44,0,21.06,2.37,535053,0,492.49
7/26/2020 17:15,2.44,0,21.06,2.36,535053,0,492.49
7/26/2020 17:30,2.45,0,21.06,2.36,535053,0,492.49
7/26/2020 17:45,2.45,0,21.06,2.36,535053,0,492.49
7/26/2020 18:00,2.45,0,21.06,2.36,535053,0,492.49
7/26/2020 18:15,2.46,0,21.06,2.36,535053,0,492.49
7/26/2020 18:30,2.46,0,21.06,2.36,535053,0,492.49
7/26/2020 18:45,2.46,0,21.06,2.36,535053,0,492.49
7/26/2020 19:00,2.47,0,21.06,2.36,535053,0,492.49
7/26/2020 19:15,2.47,0,21.06,2.36,535053,0,492.49
7/26/2020 19:30,2.47,0,21.06,2.36,535053,0,492.49
7/26/2020 19:45,2.47,0,21.06,2.36,535053,0,492.49
7/26/2020 20:00,2.47,0,21.06,2.36,535053,0,492.49
7/26/2020 20:15,2.47,0,21.06,2.36,535053,0,492.49
7/26/2020 20:30,2.47,0,21.06,2.36,535053,0,492.49
7/26/2020 20:45,2.48,0,21.06,2.36,535053,0,492.49
7/26/2020 21:00,2.48,0,21.06,2.36,535053,0,492.49
7/26/2020 21:15,2.48,0,21.06,2.36,535053,0,492.49
7/26/2020 21:30,2.48,0,21.06,2.36,535053,0,492.49
7/26/2020 21:45,2.48,0,21.06,2.36,535053,0,492.49
7/26/2020 22:00,2.48,0,21.06,2.36,535053,0,492.49
7/26/2020 22:15,2.48,0,21.06,2.36,535053,0,492.49
7/26/2020 22:30,2.49,0,21.06,2.36,535053,0,492.49
7/26/2020 22:45,2.49,0,21.06,2.36,535053,0,492.49
7/26/2020 23:00,2.49,0,21.06,2.36,535053,0,492.49
7/26/2020 23:15,2.49,0,21.06,2.36,535053,0,492.49
7/26/2020 23:30,2.49,0,21.06,2.36,535053,0,492.49
7/26/2020 23:45,2.49,0,21.06,2.36,535053,0,492.49
7/27/2020 0:00,2.49,0,21.06,2.36,535053,0,492.49
7/27/2020 0:15,2.49,0,21.06,2.36,535053,0,492.49
7/27/2020 0:30,2.49,0,21.06,2.36,535053,0,492.49
7/27/2020 0:45,2.5,0,21.06,2.36,535053,0,492.49
7/27/2020 1:00,2.5,0,21.06,2.36,535053,0,492.49
7/27/2020 1:15,2.5,0,21.06,2.36,535053,0,492.49
7/27/2020 1:30,2.5,0,21.06,2.36,535053,0,492.49
7/27/2020 1:45,2.5,0,21.06,2.36,535053,0,492.49
7/27/2020 2:00,2.5,0,21.06,2.36,535053,0,492.49
7/27/2020 2:15,2.5,0,21.06,2.36,535053,0,492.49
7/27/2020 2:30,2.5,0,21.06,2.36,535053,0,492.49
7/27/2020 2:45,2.5,0,21.06,2.36,535053,0,492.49
7/27/2020 3:00,2.5,0,21.06,2.36,535053,0,492.49
7/27/2020 3:15,2.5,0,21.06,2.36,535053,0,492.49
7/27/2020 3:30,2.5,0,21.06,2.36,535053,0,492.49
7/27/2020 3:45,2.5,0,21.06,2.36,535053,0,492.49
7/27/2020 4:00,2.5,0,21.06,2.36,535053,0,492.49
7/27/2020 4:15,2.5,0,21.06,2.36,535053,0,492.49
7/27/2020 4:30,2.5,0,21.06,2.36,535053,0,492.49
7/27/2020 4:45,2.5,0,21.06,2.36,535053,0,492.49
7/27/2020 5:00,2.5,0,21.06,2.36,535053,0,492.49
7/27/2020 5:15,2.5,0,21.06,2.36,535053,0,492.49
7/27/2020 5:30,2.5,0,21.06,2.36,535053,0,492.49
7/27/2020 5:45,2.5,0,21.06,2.36,535053,0,492.49
7/27/2020 6:00,2.51,0,21.06,2.36,535053,0,492.49
7/27/2020 6:15,2.5,0,21.06,2.36,535053,0,492.49
7/27/2020 6:30,2.51,0,21.06,2.36,535053,0,492.49
7/27/2020 6:45,2.51,0,21.06,2.36,535053,0,492.49
7/27/2020 7:00,2.51,0,21.06,2.36,535053,0,492.49
7/27/2020 7:15,2.51,0,21.06,2.36,535053,0,492.49
7/27/2020 7:30,2.51,0,21.06,2.36,535053,0,492.49
7/27/2020 7:45,2.51,0,21.06,2.36,535053,0,492.49
7/27/2020 8:00,2.51,0,21.06,2.36,535053,0,492.49
7/27/2020 8:15,2.51,0,21.06,2.36,535053,0,492.49
7/27/2020 8:30,2.51,0,21.06,2.36,535053,0,492.49
7/27/2020 8:45,2.51,0,21.06,2.36,535053,0,492.49
7/27/2020 9:00,2.51,0,21.06,2.36,535053,0,492.49
7/27/2020 9:15,2.51,0,21.06,2.36,535053,0,492.49
7/27/2020 9:30,2.51,0,21.06,2.36,535053,0,492.49
7/27/2020 9:45,2.51,0,21.06,2.36,535053,0,492.49
7/27/2020 10:00,2.51,0,21.06,2.36,535053,0,492.49
7/27/2020 10:15,2.51,0,21.06,2.36,535053,0,492.49
7/27/2020 10:30,2.51,0,21.06,2.36,535053,0,492.49
7/27/2020 10:45,2.51,0,21.06,2.36,535053,0,492.49
7/27/2020 11:00,2.51,0,21.06,2.36,535053,0,492.49
7/27/2020 11:15,2.51,0,21.06,2.36,535053,0,492.49
7/27/2020 11:30,2.51,0,21.06,2.36,535053,0,492.49
7/27/2020 11:45,2.51,0,21.06,2.36,535053,0,492.49
7/27/2020 12:00,2.51,0,21.06,2.36,535053,0,492.49
7/27/2020 12:15,2.51,0,21.06,2.35,535053,0,492.49
7/27/2020 12:30,2.51,0,21.06,2.35,535053,0,492.49
7/27/2020 12:45,2.51,0,21.06,2.35,535053,0,492.49
7/27/2020 13:00,2.51,0,21.06,2.35,535053,0,492.49
7/27/2020 13:15,2.51,0,21.06,2.35,535053,0,492.49
7/27/2020 13:30,2.51,0,21.06,2.35,535053,0,492.49
7/27/2020 13:45,2.51,0,21.06,2.35,535053,0,492.49
7/27/2020 14:00,2.51,0,21.06,2.35,535053,0,492.49
7/27/2020 14:15,2.51,0,21.06,2.35,535053,0,492.49
7/27/2020 14:30,2.51,0,21.06,2.35,535053,0,492.49
7/27/2020 14:45,2.51,0,21.06,2.35,535053,0,492.49
7/27/2020 15:00,2.51,0,21.06,2.35,535053,0,492.49
7/27/2020 15:15,2.51,0,21.06,2.35,535053,0,492.49
7/27/2020 15:30,2.51,0,21.06,2.35,535053,0,492.49
7/27/2020 15:45,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 16:00,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 16:15,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 16:30,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 16:45,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 17:00,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 17:15,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 17:30,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 17:45,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 18:00,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 18:15,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 18:30,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 18:45,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 19:00,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 19:15,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 19:30,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 19:45,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 20:00,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 20:15,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 20:30,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 20:45,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 21:00,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 21:15,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 21:30,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 21:45,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 22:00,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 22:15,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 22:30,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 22:45,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 23:00,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 23:15,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 23:30,2.51,0,21.06,2.34,535053,0,492.49
7/27/2020 23:45,2.51,0,21.06,2.34,535053,0,492.49
7/28/2020 0:00,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 0:15,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 0:30,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 0:45,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 1:00,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 1:15,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 1:30,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 1:45,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 2:00,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 2:15,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 2:30,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 2:45,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 3:00,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 3:15,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 3:30,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 3:45,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 4:00,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 4:15,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 4:30,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 4:45,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 5:00,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 5:15,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 5:30,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 5:45,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 6:00,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 6:15,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 6:30,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 6:45,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 7:00,2.53,0,21.06,2.34,535053,0,492.49
7/28/2020 7:15,2.53,0,21.06,2.34,535053,0,492.49
7/28/2020 7:30,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 7:45,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 8:00,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 8:15,2.52,0,21.06,2.34,535053,0,492.49
7/28/2020 8:30,2.53,0,21.06,2.34,535053,0,492.49
7/28/2020 8:45,2.53,0,21.06,2.34,535053,0,492.49
7/28/2020 9:00,2.53,0,21.06,2.34,535053,0,492.49
7/28/2020 9:15,2.53,0,21.06,2.34,535053,0,492.49
7/28/2020 9:30,2.53,0,21.06,2.34,535053,0,492.49
7/28/2020 9:45,2.53,0,21.06,2.34,535053,0,492.49
7/28/2020 10:00,2.53,0,21.06,2.34,535053,0,492.49
7/28/2020 10:15,2.53,0,21.06,2.33,535053,0,492.49
7/28/2020 10:30,2.53,0,21.06,2.33,535053,0,492.49
7/28/2020 10:45,2.53,0,21.06,2.33,535053,0,492.49
7/28/2020 11:00,2.53,0,21.06,2.33,535053,0,492.49
7/28/2020 11:15,2.53,0,21.06,2.33,535053,0,492.49
7/28/2020 11:30,2.53,0,21.06,2.33,535053,0,492.49
7/28/2020 11:45,2.53,0,21.06,2.33,535053,0,492.49
7/28/2020 12:00,2.53,0,21.06,2.33,535053,0,492.49
7/28/2020 12:15,2.53,0,21.06,2.33,535053,0,492.49
7/28/2020 12:30,2.53,0,21.06,2.33,535053,0,492.49
7/28/2020 12:45,2.53,0,21.06,2.33,535053,0,492.49
7/28/2020 13:00,2.53,0,21.06,2.33,535053,0,492.49
7/28/2020 13:15,2.53,0,21.06,2.33,535053,0,492.49
7/28/2020 13:30,2.53,0,21.06,2.33,535053,0,492.49
7/28/2020 13:45,2.53,0,21.06,2.33,535053,0,492.49
7/28/2020 14:00,2.53,0,21.06,2.33,535053,0,492.49
7/28/2020 14:15,2.53,0,21.06,2.32,535053,0,492.49
7/28/2020 14:30,2.53,0,21.06,2.32,535053,0,492.49
7/28/2020 14:45,2.53,0,21.06,2.32,535053,0,492.49
7/28/2020 15:00,2.53,0,21.06,2.32,535053,0,492.49
7/28/2020 15:15,2.52,0,21.06,2.32,535053,0,492.49
7/28/2020 15:30,2.52,0,21.06,2.32,535053,0,492.49
7/28/2020 15:45,2.52,0,21.06,2.32,535053,0,492.49
7/28/2020 16:00,2.52,0,21.06,2.32,535053,0,492.49
7/28/2020 16:15,2.52,0,21.06,2.32,535053,0,492.49
7/28/2020 16:30,2.52,0,21.06,2.32,535053,0,492.49
7/28/2020 16:45,2.52,0,21.06,2.31,535053,0,492.49
7/28/2020 17:00,2.52,0,21.06,2.31,535053,0,492.49
7/28/2020 17:15,2.52,0,21.06,2.31,535053,0,492.49
7/28/2020 17:30,2.52,0,21.06,2.31,535053,0,492.49
7/28/2020 17:45,2.52,0,21.06,2.31,535053,0,492.49
7/28/2020 18:00,2.52,0,21.06,2.31,535053,0,492.49
7/28/2020 18:15,2.52,0,21.06,2.31,535053,0,492.49
7/28/2020 18:30,2.52,0,21.06,2.31,535053,0,492.49
7/28/2020 18:45,2.52,0,21.06,2.31,535053,0,492.49
7/28/2020 19:00,2.52,0,21.06,2.31,535053,0,492.49
7/28/2020 19:15,2.51,0,21.06,2.31,535053,0,492.49
7/28/2020 19:30,2.52,0,21.06,2.31,535053,0,492.49
7/28/2020 19:45,2.52,0,21.06,2.31,535053,0,492.49
7/28/2020 20:00,2.52,0,21.06,2.31,535053,0,492.49
7/28/2020 20:15,2.52,0,21.06,2.31,535053,0,492.49
7/28/2020 20:30,2.52,0,21.06,2.31,535053,0,492.49
7/28/2020 20:45,2.52,0,21.06,2.31,535053,0,492.49
7/28/2020 21:00,2.52,0,21.06,2.31,535053,0,492.49
7/28/2020 21:15,2.52,0,21.06,2.31,535053,0,492.49
7/28/2020 21:30,2.52,0,21.06,2.31,535053,0,492.49
7/28/2020 21:45,2.52,0,21.06,2.31,535053,0,492.49
7/28/2020 22:00,2.52,0,21.06,2.31,535053,0,492.49
